soil_ref,SID
79428,040
79429,234
79430,262
79431,242
79432,396
79433,045
79434,045
79435,396
79436,242
79437,022
79438,022
79439,045
79440,396
79441,040
79442,234
79443,242
79444,396
79445,242
79446,040
79447,234
79448,407
79449,045
79450,262
79451,022
79452,022
79453,045
79454,286
79455,283
79456,103
79457,262
79458,242
79459,396
79460,311
79461,311
79462,045
79463,396
79464,092
79465,020
79466,103
79467,132
79468,064
79469,048
79470,070
79471,194
79472,052
79473,050
79474,025
79475,194
79476,201
79477,052
79478,088
79479,426
79480,090
79481,025
79482,377
79483,379
79484,254
79485,421
79486,024
79487,024
79488,426
79489,421
79490,088
79491,228
79492,382
79493,228
79494,287
79495,025
79496,254
79497,211
79498,194
79499,064
79500,148
79501,025
79502,064
79503,148
79504,025
79505,064
79506,254
79507,064
79508,148
79509,025
79510,024
79511,114
79512,024
79513,064
79514,114
79515,025
79516,025
79517,024
79518,064
79519,382
79520,287
79521,372
79522,365
79523,432
79524,078
79525,429
79526,123
79527,424
79528,420
79529,123
79530,424
79531,428
79532,174
79533,234
79534,396
79535,174
79536,396
79537,234
79538,361
79539,433
79540,361
79541,174
79542,433
79543,078
79544,194
79545,396
79546,107
79547,107
79548,053
79549,369
79550,110
79551,053
79552,369
79553,347
79554,127
79555,045
79556,007
79557,365
79558,365
79559,360
79560,045
79561,007
79562,347
79563,347
79564,370
79565,358
79566,357
79567,397
79568,128
79569,353
79570,394
79571,357
79572,353
79573,354
79574,360
79575,128
79576,128
79577,354
79578,360
79579,353
79580,127
79581,110
79582,110
79583,053
79584,351
79585,369
79586,053
79587,360
79588,357
79589,107
79590,110
79591,053
79592,022
79593,024
79594,025
79595,040
79596,311
79597,092
79598,159
79599,201
79600,390
79601,022
79602,025
79603,209
79604,045
79605,025
79606,209
79607,040
79608,311
79609,022
79610,197
79611,092
79612,390
79613,201
79614,022
79615,311
79616,040
79617,025
79618,024
79619,025
79620,024
79621,040
79622,022
79623,040
79624,024
79625,123
79626,132
79627,045
79628,022
79629,025
79630,025
79631,022
79632,024
79633,040
79634,022
79635,040
79636,025
79637,024
79638,311
79639,311
79640,201
79641,040
79642,022
79643,025
79644,311
79645,022
79646,201
79647,005
79648,438
79649,030
79650,103
79651,123
79652,022
79653,422
79654,102
79655,167
79656,423
79657,422
79658,423
79659,167
79660,092
79661,172
79662,016
79663,011
79664,209
79665,040
79666,286
79667,053
79668,348
79669,007
79670,003
79671,348
79672,003
79673,102
79674,007
79675,003
79676,331
79677,005
79678,053
79679,305
79680,242
79681,052
79682,242
79683,294
79684,119
79685,119
79686,408
79687,262
79688,022
79689,242
79690,040
79691,052
79692,234
79693,025
79694,159
79695,425
79696,170
79697,406
79698,170
79699,434
79700,435
79701,045
79702,407
79703,116
79704,052
79705,119
79706,242
79707,274
79708,070
79709,103
79710,025
79711,194
79712,090
79713,382
79714,114
79715,048
79716,052
79717,428
79718,396
79719,420
79720,415
79721,234
79722,240
79723,351
79724,128
79725,359
79726,359
79727,007
79728,394
79729,053
79730,357
79731,360
79732,365
79733,209
79734,073
79735,240
79736,219
79737,286
79738,030
79739,065
79740,053
79741,272
79742,102
79743,058
79744,219
79745,159
79746,305
79747,194
79748,234
79749,092
79750,092
79751,408
79752,045
79753,166
79754,119
79755,119
79756,311
79757,435
79758,305
79759,052
79760,262
79761,262
79762,119
79763,262
79764,407
79765,407
79766,159
79767,119
79768,092
79769,132
79770,281
79771,030
79772,116
79773,103
79774,022
79775,159
79776,050
79777,287
79778,148
79779,148
79780,254
79781,025
79782,411
79783,045
79784,017
79785,433
79786,053
79787,127
79788,127
79789,360
79790,397
79791,373
79792,351
79793,369
79794,107
79795,201
79796,398
79797,117
79798,005
79799,030
79800,286
79801,419
79802,020
79803,375
79804,119
79805,159
79806,194
79807,242
79808,148
79809,194
79810,425
79811,045
79812,064
79813,159
79814,022
79815,407
79816,305
79817,407
79818,262
79819,311
79820,022
79821,281
79822,022
79823,132
79824,078
79825,025
79826,254
79827,374
79828,254
79829,088
79830,052
79831,078
79832,361
79833,045
79834,365
79835,369
79836,007
79837,189
79838,107
79839,172
79840,240
79841,390
79842,436
79843,005
79844,117
79845,009
79846,009
79847,331
79848,053
79849,103
79850,439
79851,408
79852,119
79853,408
79854,194
79855,407
79856,022
79857,408
79858,331
79859,440
79860,311
79861,408
79862,052
79863,030
79864,102
79865,088
79866,201
79867,382
79868,007
79869,360
79870,369
79871,372
79872,189
79873,351
79874,358
79875,365
79876,369
79877,438
79878,025
79879,123
79880,109
79881,053
79882,159
79883,088
79884,052
79885,262
79886,061
79887,052
79888,045
79889,170
79890,170
79891,408
79892,408
79893,159
79894,116
79895,030
79896,337
79897,201
79898,194
79899,337
79900,287
79901,240
79902,194
79903,372
79904,370
79905,373
79906,257
79907,331
79908,167
79909,132
79910,378
79911,030
79912,005
79913,378
79914,167
79915,117
79916,009
79917,061
79918,092
79919,061
79920,440
79921,170
79922,321
79923,407
79924,170
79925,040
79926,281
79927,116
79928,102
79929,045
79930,121
79931,052
79932,048
79933,360
79934,399
79935,351
79936,418
79937,402
79938,436
79939,132
79940,065
79941,058
79942,272
79943,119
79944,211
79945,022
79946,262
79947,061
79948,408
79949,311
79950,025
79951,166
79952,025
79953,166
79954,022
79955,073
79956,078
79957,254
79958,148
79959,064
79960,396
79961,365
79962,373
79963,024
79964,159
79965,123
79966,117
79967,109
79968,040
79969,064
79970,272
79971,169
79972,252
79973,211
79974,067
79975,092
79976,159
79977,211
79978,234
79979,040
79980,396
79981,311
79982,407
79983,022
79984,119
79985,311
79986,064
79987,061
79988,030
79989,052
79990,073
79991,025
79992,088
79993,088
79994,219
79995,374
79996,432
79997,361
79998,107
79999,351
80000,060
80001,390
80002,240
80003,201
80004,159
80005,441
80006,422
80007,032
80008,181
80009,272
80010,408
80011,406
80012,408
80013,311
80014,067
80015,211
80016,116
80017,253
80018,411
80019,159
80020,337
80021,048
80022,128
80023,174
80024,240
80025,110
80026,349
80027,107
80028,110
80029,254
80030,052
80031,123
80032,132
80033,398
80034,240
80035,019
80036,052
80037,159
80038,119
80039,408
80040,064
80041,269
80042,269
80043,061
80044,211
80045,067
80046,316
80047,316
80048,048
80049,088
80050,121
80051,254
80052,411
80053,025
80054,369
80055,060
80056,433
80057,415
80058,394
80059,436
80060,209
80061,425
80062,043
80063,051
80064,067
80065,194
80066,305
80067,442
80068,132
80069,331
80070,389
80071,411
80072,377
80073,337
80074,052
80075,211
80076,429
80077,189
80078,351
80079,201
80080,240
80081,201
80082,102
80083,156
80084,119
80085,148
80086,408
80087,092
80088,254
80089,379
80090,024
80091,090
80092,201
80093,374
80094,048
80095,353
80096,360
80097,366
80098,365
80099,073
80100,048
80101,167
80102,423
80103,443
80104,051
80105,304
80106,064
80107,419
80108,211
80109,408
80110,408
80111,119
80112,321
80113,052
80114,331
80115,048
80116,421
80117,050
80118,121
80119,153
80120,159
80121,159
80122,197
80123,254
80124,159
80125,048
80126,304
80127,073
80128,102
80129,061
80130,092
80131,242
80132,067
80133,219
80134,121
80135,360
80136,073
80137,194
80138,311
80139,040
80140,201
80141,052
80142,443
80143,444
80144,043
80145,439
80146,164
80147,159
80148,051
80149,061
80150,305
80151,440
80152,321
80153,442
80154,262
80155,052
80156,211
80157,394
80158,060
80159,022
80160,057
80161,438
80162,254
80163,102
80164,286
80165,005
80166,272
80167,103
80168,088
80169,159
80170,148
80171,025
80172,269
80173,294
80174,434
80175,430
80176,052
80177,170
80178,331
80179,170
80180,132
80181,043
80182,254
80183,048
80184,426
80185,382
80186,357
80187,067
80188,030
80189,443
80190,254
80191,159
80192,445
80193,146
80194,009
80195,146
80196,053
80197,020
80198,025
80199,092
80200,092
80201,092
80202,331
80203,331
80204,377
80205,331
80206,103
80207,159
80208,025
80209,048
80210,287
80211,048
80212,127
80213,127
80214,052
80215,048
80216,159
80217,117
80218,443
80219,102
80220,092
80221,064
80222,064
80223,307
80224,387
80225,048
80226,185
80227,254
80228,374
80229,127
80230,347
80231,305
80232,305
80233,127
80234,313
80235,167
80236,254
80237,167
80238,228
80239,022
80240,073
80241,272
80242,025
80243,419
80244,253
80245,374
80246,060
80247,359
80248,057
80249,378
80250,116
80251,422
80252,156
80253,436
80254,052
80255,329
80256,439
80257,052
80258,269
80259,440
80260,123
80261,007
80262,146
80263,418
80264,043
80265,389
80266,411
80267,240
80268,189
80269,128
80270,012
80271,357
80272,331
80273,052
80274,048
80275,254
80276,254
80277,132
80278,164
80279,092
80280,185
80281,043
80282,240
80283,382
80284,064
80285,351
80286,007
80287,353
80288,153
80289,012
80290,102
80291,443
80292,116
80293,156
80294,412
80295,008
80296,329
80297,007
80298,020
80299,219
80300,007
80301,434
80302,431
80303,064
80304,254
80305,052
80306,394
80307,365
80308,073
80309,433
80310,060
80311,433
80312,361
80313,078
80314,092
80315,117
80316,109
80317,030
80318,116
80319,146
80320,169
80321,169
80322,043
80323,234
80324,430
80325,088
80326,426
80327,379
80328,052
80329,194
80330,287
80331,360
80332,174
80333,347
80334,017
80335,005
80336,398
80337,398
80338,147
80339,254
80340,257
80341,132
80342,123
80343,181
80344,092
80345,272
80346,242
80347,396
80348,102
80349,123
80350,159
80351,119
80352,170
80353,437
80354,092
80355,219
80356,064
80357,052
80358,201
80359,374
80360,189
80361,369
80362,073
80363,022
80364,012
80365,172
80366,030
80367,117
80368,009
80369,116
80370,410
80371,286
80372,065
80373,064
80374,209
80375,058
80376,331
80377,007
80378,064
80379,286
80380,058
80381,331
80382,040
80383,209
80384,009
80385,007
80386,007
80387,286
80388,053
80389,348
80390,058
80391,286
80392,058
80393,007
80394,058
80395,005
80396,053
80397,003
80398,005
80399,058
80400,053
80401,020
80402,007
80403,419
80404,102
80405,219
80406,003
80407,058
80408,053
80409,005
80410,005
80411,053
80412,058
80413,003
80414,005
80415,003
80416,053
80417,058
80418,119
80419,159
80420,159
80421,119
80422,159
80423,061
80424,052
80425,092
80426,439
80427,439
80428,092
80429,439
80430,092
80431,012
80432,088
80433,012
80434,012
80435,119
80436,148
80437,119
80438,148
80439,408
80440,242
80441,159
80442,119
80443,103
80444,007
80445,020
80446,272
80447,159
80448,148
80449,148
80450,119
80451,061
80452,294
80453,092
80454,194
80455,092
80456,159
80457,119
80458,159
80459,119
80460,052
80461,092
80462,159
80463,119
80464,061
80465,052
80466,092
80467,092
80468,052
80469,061
80470,159
80471,045
80472,119
80473,045
80474,262
80475,022
80476,396
80477,242
80478,234
80479,407
80480,234
80481,040
80482,119
80483,159
80484,242
80485,396
80486,123
80487,119
80488,430
80489,307
80490,434
80491,170
80492,440
80493,159
80494,092
80495,092
80496,434
80497,430
80498,170
80499,440
80500,159
80501,119
80502,052
80503,159
80504,437
80505,431
80506,430
80507,170
80508,434
80509,170
80510,431
80511,437
80512,430
80513,435
80514,430
80515,431
80516,052
80517,061
80518,159
80519,119
80520,170
80521,170
80522,321
80523,052
80524,061
80525,294
80526,052
80527,170
80528,294
80529,061
80530,407
80531,022
80532,045
80533,262
80534,407
80535,262
80536,022
80537,408
80538,045
80539,242
80540,045
80541,396
80542,262
80543,331
80544,170
80545,092
80546,092
80547,170
80548,045
80549,396
80550,045
80551,242
80552,396
80553,311
80554,045
80555,311
80556,396
80557,242
80558,242
80559,045
80560,146
80561,311
80562,396
80563,025
80564,166
80565,396
80566,045
80567,242
80568,377
80569,146
80570,418
80571,061
80572,067
80573,211
80574,119
80575,159
80576,119
80577,281
80578,022
80579,219
80580,022
80581,253
80582,030
80583,116
80584,281
80585,022
80586,281
80587,102
80588,103
80589,132
80590,159
80591,254
80592,254
80593,024
80594,088
80595,090
80596,426
80597,121
80598,052
80599,287
80600,382
80601,254
80602,064
80603,374
80604,048
80605,194
80606,201
80607,148
80608,025
80609,194
80610,052
80611,148
80612,025
80613,064
80614,064
80615,148
80616,025
80617,064
80618,148
80619,025
80620,025
80621,064
80622,148
80623,024
80624,305
80625,433
80626,078
80627,174
80628,234
80629,240
80630,078
80631,174
80632,240
80633,361
80634,415
80635,234
80636,396
80637,194
80638,433
80639,396
80640,053
80641,357
80642,110
80643,365
80644,110
80645,351
80646,347
80647,127
80648,007
80649,045
80650,360
80651,365
80652,045
80653,007
80654,007
80655,372
80656,045
80657,365
80658,369
80659,128
80660,360
80661,128
80662,127
80663,359
80664,351
80665,357
80666,360
80667,189
80668,353
80669,394
80670,128
80671,110
80672,365
80673,360
80674,110
80675,365
80676,360
80677,351
80678,127
80679,347
80680,110
80681,053
80682,365
80683,369
80684,365
80685,024
80686,025
80687,022
80688,040
80689,311
80690,201
80691,092
80692,017
80693,052
80694,390
80695,240
80696,201
80697,159
80698,390
80699,311
80700,040
80701,024
80702,022
80703,025
80704,067
80705,117
80706,030
80707,398
80708,398
80709,147
80710,240
80711,022
80712,024
80713,040
80714,025
80715,025
80716,022
80717,024
80718,040
80719,024
80720,048
80721,254
80722,159
80723,052
80724,132
80725,123
80726,022
80727,167
80728,159
80729,254
80730,048
80731,052
80732,025
80733,024
80734,022
80735,040
80736,025
80737,022
80738,024
80739,254
80740,422
80741,116
80742,443
80743,167
80744,156
80745,102
80746,102
80747,443
80748,254
80749,167
80750,422
80751,443
80752,102
80753,156
80754,254
80755,167
80756,423
80757,167
80758,123
80759,102
80760,410
80761,257
80762,244
80763,446
80764,345
80765,132
80766,022
80767,022
80768,132
80769,412
80770,240
80771,146
80772,092
80773,008
80774,329
80775,073
80776,146
80777,286
80778,040
80779,053
80780,003
80781,103
80782,007
80783,119
80784,043
80785,242
80786,052
80787,305
80788,052
80789,294
80790,262
80791,123
80792,040
80793,007
80794,307
80795,052
80796,119
80797,435
80798,331
80799,321
80800,159
80801,408
80802,242
80803,311
80804,418
80805,061
80806,025
80807,311
80808,159
80809,030
80810,103
80811,064
80812,159
80813,025
80814,025
80815,064
80816,421
80817,024
80818,426
80819,088
80820,090
80821,421
80822,421
80823,337
80824,088
80825,064
80826,052
80827,287
80828,254
80829,374
80830,025
80831,382
80832,048
80833,356
80834,361
80835,433
80836,194
80837,240
80838,360
80839,369
80840,365
80841,351
80842,357
80843,394
80844,353
80845,351
80846,349
80847,351
80848,110
80849,109
80850,030
80851,164
80852,331
80853,418
80854,441
80855,257
80856,201
80857,116
80858,159
80859,064
80860,164
80861,156
80862,116
80863,422
80864,123
80865,011
80866,169
80867,278
80868,272
80869,005
80870,007
80871,404
80872,272
80873,020
80874,272
80875,219
80876,159
80877,061
80878,061
80879,043
80880,164
80881,164
80882,439
80883,305
80884,061
80885,294
80886,022
80887,408
80888,020
80889,092
80890,435
80891,434
80892,119
80893,061
80894,116
80895,045
80896,022
80897,254
80898,024
80899,064
80900,025
80901,337
80902,201
80903,114
80904,048
80905,411
80906,025
80907,022
80908,396
80909,369
80910,189
80911,394
80912,349
80913,360
80914,311
80915,057
80916,331
80917,313
80918,073
80919,040
80920,025
80921,147
80922,201
80923,048
80924,048
80925,201
80926,052
80927,159
80928,167
80929,436
80930,016
80931,052
80932,272
80933,103
80934,102
80935,305
80936,294
80937,305
80938,092
80939,408
80940,407
80941,102
80942,321
80943,092
80944,052
80945,045
80946,253
80947,030
80948,064
80949,025
80950,377
80951,379
80952,254
80953,088
80954,017
80955,174
80956,107
80957,353
80958,347
80959,365
80960,347
80961,357
80962,369
80963,005
80964,005
80965,159
80966,402
80967,443
80968,102
80969,022
80970,423
80971,436
80972,032
80973,088
80974,009
80975,348
80976,287
80977,404
80978,052
80979,092
80980,061
80981,061
80982,194
80983,007
80984,007
80985,331
80986,067
80987,025
80988,064
80989,201
80990,254
80991,064
80992,053
80993,128
80994,127
80995,110
80996,394
80997,373
80998,366
80999,373
81000,172
81001,109
81002,009
81003,092
81004,073
81005,422
81006,051
81007,019
81008,008
81009,053
81010,159
81011,088
81012,088
81013,164
81014,305
81015,294
81016,305
81017,020
81018,052
81019,440
81020,123
81021,170
81022,045
81023,092
81024,052
81025,022
81026,374
81027,121
81028,382
81029,287
81030,121
81031,337
81032,254
81033,351
81034,360
81035,353
81036,127
81037,351
81038,092
81039,017
81040,422
81041,159
81042,009
81043,240
81044,092
81045,073
81046,181
81047,304
81048,009
81049,159
81050,053
81051,331
81052,286
81053,088
81054,439
81055,407
81056,022
81057,272
81058,331
81059,437
81060,102
81061,052
81062,052
81063,407
81064,382
81065,287
81066,421
81067,148
81068,374
81069,007
81070,128
81071,366
81072,052
81073,022
81074,398
81075,030
81076,117
81077,109
81078,030
81079,016
81080,329
81081,331
81082,287
81083,419
81084,164
81085,092
81086,294
81087,012
81088,408
81089,419
81090,269
81091,116
81092,396
81093,262
81094,254
81095,254
81096,025
81097,374
81098,337
81099,088
81100,045
81101,110
81102,373
81103,189
81104,347
81105,447
81106,048
81107,067
81108,067
81109,109
81110,164
81111,064
81112,051
81113,132
81114,123
81115,304
81116,286
81117,272
81118,020
81119,052
81120,262
81121,419
81122,020
81123,092
81124,103
81125,052
81126,337
81127,287
81128,024
81129,053
81130,366
81131,372
81132,147
81133,067
81134,201
81135,402
81136,418
81137,331
81138,117
81139,398
81140,064
81141,147
81142,025
81143,323
81144,240
81145,444
81146,169
81147,348
81148,404
81149,103
81150,419
81151,219
81152,043
81153,159
81154,294
81155,061
81156,194
81157,194
81158,294
81159,061
81160,119
81161,119
81162,166
81163,020
81164,116
81165,121
81166,048
81167,426
81168,052
81169,121
81170,025
81171,396
81172,110
81173,127
81174,372
81175,159
81176,092
81177,236
81178,441
81179,067
81180,331
81181,005
81182,092
81183,051
81184,444
81185,003
81186,331
81187,007
81188,194
81189,045
81190,305
81191,119
81192,159
81193,064
81194,116
81195,024
81196,411
81197,048
81198,234
81199,359
81200,172
81201,331
81202,103
81203,164
81204,067
81205,236
81206,257
81207,313
81208,009
81209,147
81210,032
81211,240
81212,052
81213,172
81214,025
81215,321
81216,092
81217,052
81218,025
81219,024
81220,361
81221,053
81222,107
81223,368
81224,048
81225,219
81226,073
81227,064
81228,032
81229,436
81230,159
81231,051
81232,228
81233,020
81234,025
81235,408
81236,305
81237,061
81238,061
81239,262
81240,090
81241,114
81242,316
81243,369
81244,373
81245,354
81246,355
81247,349
81248,347
81249,053
81250,107
81251,390
81252,103
81253,378
81254,064
81255,331
81256,313
81257,323
81258,201
81259,444
81260,011
81261,038
81262,170
81263,092
81264,170
81265,022
81266,262
81267,407
81268,020
81269,070
81270,194
81271,382
81272,052
81273,254
81274,064
81275,354
81276,368
81277,052
81278,009
81279,240
81280,159
81281,085
81282,057
81283,020
81284,321
81285,294
81286,067
81287,294
81288,170
81289,092
81290,269
81291,020
81292,408
81293,048
81294,351
81295,366
81296,349
81297,359
81298,240
81299,103
81300,030
81301,254
81302,331
81303,148
81304,408
81305,123
81306,305
81307,102
81308,194
81309,305
81310,119
81311,119
81312,242
81313,024
81314,114
81315,119
81316,114
81317,382
81318,287
81319,073
81320,415
81321,053
81322,053
81323,359
81324,359
81325,127
81326,057
81327,159
81328,030
81329,438
81330,313
81331,286
81332,052
81333,092
81334,043
81335,408
81336,242
81337,102
81338,007
81339,331
81340,431
81341,305
81342,194
81343,092
81344,253
81345,377
81346,078
81347,347
81348,005
81349,219
81350,438
81351,048
81352,448
81353,073
81354,294
81355,092
81356,092
81357,408
81358,020
81359,419
81360,435
81361,430
81362,170
81363,331
81364,005
81365,379
81366,071
81367,019
81368,053
81369,349
81370,286
81371,005
81372,032
81373,092
81374,073
81375,032
81376,444
81377,228
81378,012
81379,020
81380,439
81381,043
81382,052
81383,148
81384,272
81385,231
81386,449
81387,287
81388,254
81389,148
81390,254
81391,254
81392,369
81393,450
81394,003
81395,438
81396,313
81397,032
81398,064
81399,228
81400,272
81401,061
81402,159
81403,119
81404,439
81405,088
81406,052
81407,242
81408,234
81409,067
81410,052
81411,262
81412,025
81413,201
81414,194
81415,377
81416,305
81417,003
81418,313
81419,132
81420,022
81421,132
81422,272
81423,348
81424,005
81425,020
81426,419
81427,194
81428,194
81429,305
81430,159
81431,305
81432,164
81433,061
81434,262
81435,005
81436,449
81437,052
81438,377
81439,379
81440,148
81441,168
81442,092
81443,064
81444,132
81445,022
81446,228
81447,159
81448,240
81449,032
81450,051
81451,123
81452,064
81453,025
81454,007
81455,219
81456,219
81457,419
81458,439
81459,396
81460,440
81461,294
81462,116
81463,116
81464,052
81465,020
81466,092
81467,281
81468,052
81469,373
81470,450
81471,053
81472,190
81473,025
81474,147
81475,201
81476,167
81477,444
81478,132
81479,167
81480,123
81481,228
81482,159
81483,167
81484,436
81485,017
81486,043
81487,007
81488,088
81489,088
81490,040
81491,234
81492,321
81493,170
81494,331
81495,434
81496,396
81497,092
81498,231
81499,103
81500,281
81501,159
81502,025
81503,064
81504,201
81505,194
81506,088
81507,219
81508,019
81509,044
81510,316
81511,359
81512,103
81513,092
81514,123
81515,323
81516,436
81517,123
81518,032
81519,436
81520,240
81521,102
81522,103
81523,272
81524,219
81525,164
81526,396
81527,242
81528,064
81529,052
81530,116
81531,020
81532,005
81533,070
81534,379
81535,254
81536,025
81537,064
81538,421
81539,254
81540,050
81541,073
81542,073
81543,127
81544,412
81545,146
81546,017
81547,240
81548,412
81549,190
81550,017
81551,022
81552,146
81553,022
81554,093
81555,292
81556,272
81557,119
81558,272
81559,103
81560,040
81561,092
81562,451
81563,331
81564,119
81565,262
81566,307
81567,449
81568,242
81569,194
81570,052
81571,382
81572,287
81573,090
81574,024
81575,374
81576,172
81577,052
81578,146
81579,022
81580,331
81581,067
81582,067
81583,022
81584,048
81585,052
81586,092
81587,172
81588,448
81589,323
81590,025
81591,032
81592,146
81593,412
81594,008
81595,016
81596,181
81597,019
81598,008
81599,169
81600,017
81601,052
81602,012
81603,043
81604,278
81605,286
81606,272
81607,286
81608,272
81609,007
81610,009
81611,348
81612,058
81613,348
81614,009
81615,272
81616,053
81617,058
81618,058
81619,348
81620,053
81621,005
81622,058
81623,053
81624,005
81625,003
81626,348
81627,003
81628,005
81629,053
81630,058
81631,003
81632,005
81633,053
81634,058
81635,003
81636,005
81637,053
81638,020
81639,007
81640,159
81641,159
81642,119
81643,025
81644,159
81645,025
81646,025
81647,007
81648,102
81649,020
81650,159
81651,119
81652,092
81653,061
81654,061
81655,439
81656,088
81657,439
81658,061
81659,092
81660,088
81661,061
81662,439
81663,164
81664,088
81665,012
81666,119
81667,159
81668,012
81669,439
81670,164
81671,219
81672,419
81673,020
81674,272
81675,219
81676,419
81677,103
81678,012
81679,439
81680,088
81681,043
81682,164
81683,012
81684,119
81685,088
81686,439
81687,408
81688,164
81689,439
81690,092
81691,052
81692,119
81693,242
81694,234
81695,040
81696,396
81697,234
81698,040
81699,331
81700,262
81701,148
81702,052
81703,242
81704,052
81705,170
81706,119
81707,148
81708,061
81709,194
81710,294
81711,119
81712,148
81713,305
81714,061
81715,408
81716,294
81717,061
81718,294
81719,092
81720,052
81721,194
81722,061
81723,294
81724,052
81725,092
81726,262
81727,022
81728,407
81729,408
81730,123
81731,020
81732,092
81733,061
81734,294
81735,123
81736,242
81737,234
81738,007
81739,020
81740,102
81741,119
81742,262
81743,407
81744,159
81745,052
81746,092
81747,092
81748,159
81749,119
81750,434
81751,435
81752,331
81753,170
81754,440
81755,434
81756,092
81757,451
81758,092
81759,170
81760,434
81761,440
81762,434
81763,430
81764,440
81765,170
81766,435
81767,331
81768,434
81769,431
81770,435
81771,331
81772,170
81773,430
81774,159
81775,119
81776,159
81777,430
81778,119
81779,431
81780,262
81781,262
81782,092
81783,434
81784,430
81785,294
81786,061
81787,092
81788,052
81789,170
81790,052
81791,119
81792,092
81793,061
81794,067
81795,092
81796,294
81797,061
81798,170
81799,052
81800,170
81801,092
81802,262
81803,262
81804,170
81805,092
81806,092
81807,061
81808,146
81809,418
81810,025
81811,269
81812,020
81813,242
81814,116
81815,242
81816,020
81817,116
81818,449
81819,005
81820,092
81821,396
81822,281
81823,022
81824,281
81825,116
81826,030
81827,253
81828,219
81829,253
81830,030
81831,116
81832,103
81833,281
81834,022
81835,052
81836,421
81837,088
81838,090
81839,377
81840,025
81841,254
81842,379
81843,421
81844,426
81845,024
81846,088
81847,337
81848,121
81849,090
81850,052
81851,194
81852,052
81853,064
81854,148
81855,025
81856,024
81857,114
81858,148
81859,025
81860,024
81861,064
81862,254
81863,148
81864,025
81865,064
81866,254
81867,254
81868,148
81869,064
81870,025
81871,119
81872,071
81873,025
81874,148
81875,064
81876,254
81877,025
81878,374
81879,088
81880,052
81881,073
81882,316
81883,361
81884,174
81885,396
81886,078
81887,174
81888,078
81889,433
81890,396
81891,234
81892,174
81893,361
81894,396
81895,194
81896,433
81897,240
81898,073
81899,396
81900,053
81901,007
81902,110
81903,365
81904,360
81905,110
81906,360
81907,053
81908,365
81909,127
81910,347
81911,110
81912,053
81913,365
81914,351
81915,369
81916,360
81917,045
81918,128
81919,007
81920,127
81921,347
81922,365
81923,110
81924,053
81925,007
81926,110
81927,365
81928,353
81929,128
81930,357
81931,359
81932,354
81933,360
81934,360
81935,354
81936,128
81937,394
81938,189
81939,357
81940,347
81941,110
81942,003
81943,003
81944,450
81945,110
81946,351
81947,365
81948,110
81949,053
81950,103
81951,103
81952,030
81953,092
81954,092
81955,172
81956,017
81957,052
81958,190
81959,048
81960,030
81961,030
81962,117
81963,103
81964,286
81965,067
81966,022
81967,022
81968,067
81969,032
81970,240
81971,412
81972,017
81973,092
81974,412
81975,240
81976,017
81977,159
81978,201
81979,022
81980,331
81981,067
81982,201
81983,022
81984,444
81985,092
81986,092
81987,011
81988,169
81989,012
81990,452
81991,088
81992,286
81993,119
81994,164
81995,305
81996,052
81997,305
81998,088
81999,020
82000,148
82001,043
82002,396
82003,119
82004,408
82005,194
82006,305
82007,022
82008,262
82009,305
82010,396
82011,170
82012,052
82013,307
82014,307
82015,321
82016,092
82017,305
82018,067
82019,305
82020,170
82021,166
82022,439
82023,088
82024,070
82025,103
82026,048
82027,114
82028,064
82029,148
82030,088
82031,048
82032,254
82033,050
82034,121
82035,048
82036,201
82037,052
82038,361
82039,369
82040,351
82041,360
82042,351
82043,189
82044,353
82045,351
82046,127
82047,369
82048,450
82049,365
82050,005
82051,030
82052,159
82053,147
82054,398
82055,398
82056,219
82057,048
82058,146
82059,052
82060,313
82061,159
82062,147
82063,064
82064,348
82065,164
82066,103
82067,119
82068,159
82069,242
82070,194
82071,407
82072,045
82073,102
82074,052
82075,242
82076,166
82077,307
82078,170
82079,119
82080,005
82081,231
82082,022
82083,132
82084,201
82085,024
82086,201
82087,254
82088,287
82089,337
82090,374
82091,194
82092,194
82093,201
82094,240
82095,351
82096,369
82097,107
82098,359
82099,351
82100,045
82101,394
82102,127
82103,159
82104,064
82105,164
82106,109
82107,052
82108,172
82109,172
82110,313
82111,172
82112,053
82113,103
82114,088
82115,439
82116,102
82117,219
82118,408
82119,305
82120,007
82121,321
82122,321
82123,262
82124,045
82125,052
82126,164
82127,022
82128,426
82129,201
82130,119
82131,382
82132,064
82133,194
82134,052
82135,201
82136,240
82137,053
82138,107
82139,369
82140,369
82141,369
82142,064
82143,009
82144,052
82145,172
82146,331
82147,313
82148,123
82149,032
82150,092
82151,048
82152,190
82153,240
82154,092
82155,052
82156,058
82157,020
82158,272
82159,043
82160,043
82161,159
82162,294
82163,043
82164,007
82165,092
82166,020
82167,020
82168,419
82169,305
82170,052
82171,431
82172,440
82173,430
82174,396
82175,045
82176,064
82177,407
82178,231
82179,159
82180,070
82181,194
82182,025
82183,052
82184,201
82185,316
82186,316
82187,019
82188,110
82189,007
82190,127
82191,366
82192,359
82193,127
82194,009
82195,159
82196,117
82197,313
82198,168
82199,132
82200,051
82201,052
82202,453
82203,009
82204,007
82205,103
82206,219
82207,419
82208,219
82209,419
82210,043
82211,159
82212,005
82213,053
82214,052
82215,053
82216,005
82217,058
82218,219
82219,103
82220,007
82221,092
82222,242
82223,052
82224,331
82225,170
