Column_,Row,Grid_Code,Location,elevation,latitude,depth,PWP,FC,SAT,SWinit,OC_topsoil,OC_subsoil,BD_topsoil,BD_subsoil,Sand_topsoil,Clay_topsoil,Silt_topsoil,Sand_subsoil,Clay_subsoil,Silt_subsoil
51,75,75051,75_51,74,43.37,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
51,76,76051,76_51,15,43.59,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,42,42052,42_52,30,36.16,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
52,43,43052,43_52,62,36.38,1.3,0.197,0.326,0.472,0.2873,0.96,0.43,1.23,1.22,35,35,30,35,35,30
52,44,44052,44_52,70,36.6,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
52,45,45052,45_52,41,36.83,1.3,0.197,0.326,0.472,0.2873,0.87,0.43,1.24,1.26,35,35,30,35,35,30
52,46,46052,46_52,3,37.05,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
52,47,47052,47_52,47,37.27,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
52,48,48052,48_52,65,37.49,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
52,49,49052,49_52,278,37.71,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.58,1.51,65,10,25,65,10,25
52,50,50052,50_52,416,37.93,0.5,0.148,0.294,0.437,0.2502,0.98,0.4,1.4,1.39,60,30,10,60,30,10
52,51,51052,51_52,565,38.15,0.5,0.148,0.288,0.431,0.246,0.98,0.4,1.41,1.39,60,30,10,60,30,10
52,52,52052,52_52,506,38.37,0.5,0.148,0.33,0.473,0.2754,0.7,0.43,1.4,1.38,60,30,10,60,30,10
52,53,53052,53_52,371,38.6,1.3,0.197,0.321,0.467,0.2838,0.87,0.39,1.38,1.36,35,35,30,35,35,30
52,54,54052,54_52,243,38.82,1.3,0.148,0.27,0.413,0.2334,0.65,0.4,1.4,1.38,60,30,10,60,30,10
52,55,55052,55_52,232,39.04,1.3,0.136,0.241,0.408,0.2095,0.65,0.4,1.57,1.39,65,10,25,60,30,10
52,56,56052,56_52,329,39.26,0.5,0.148,0.294,0.437,0.2502,1.39,0.5,1.41,1.42,60,30,10,60,30,10
52,57,57052,57_52,297,39.48,0.5,0.148,0.294,0.437,0.2502,1,0.37,1.41,1.42,60,30,10,60,30,10
52,58,58052,58_52,272,39.7,0.7,0.095,0.179,0.425,0.1538,0.7,0.31,1.58,1.51,65,10,25,65,10,25
52,59,59052,59_52,307,39.92,0.5,0.116,0.264,0.469,0.2196,0.83,0.4,1.55,1.42,65,10,25,60,30,10
52,60,60052,60_52,382,40.14,0.7,0.148,0.252,0.395,0.2208,1.45,0.5,1.41,1.42,60,30,10,60,30,10
52,61,61052,61_52,792,40.36,0.7,0.095,0.234,0.48,0.1923,1.58,0.76,1.55,1.5,65,10,25,65,10,25
52,62,62052,62_52,716,40.58,0.7,0.095,0.234,0.48,0.1923,1.58,0.76,1.55,1.5,65,10,25,65,10,25
52,63,63052,63_52,529,40.8,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.58,1.51,65,10,25,65,10,25
52,64,64052,64_52,363,41.02,0.5,0.148,0.294,0.437,0.2502,1.39,0.6,1.43,1.42,60,30,10,60,30,10
52,65,65052,65_52,330,41.24,0.7,0.148,0.254,0.397,0.2222,1.39,0.5,1.43,1.42,60,30,10,60,30,10
52,66,66052,66_52,304,41.46,0.5,0.148,0.294,0.437,0.2502,1.39,0.6,1.41,1.42,60,30,10,60,30,10
52,67,67052,67_52,797,41.68,0.7,0.148,0.311,0.454,0.2621,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,68,68052,68_52,443,41.89,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,69,69052,69_52,760,42.11,1.3,0.148,0.211,0.354,0.1921,2.72,0.81,1.38,1.39,60,30,10,60,30,10
52,70,70052,70_52,564,42.33,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,71,71052,71_52,346,42.55,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,72,72052,72_52,447,42.77,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,73,73052,73_52,478,42.99,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,74,74052,74_52,444,43.21,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,75,75052,75_52,430,43.43,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
52,76,76052,76_52,151,43.64,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,41,41053,41_53,51,35.98,1.5,0.148,0.18,0.323,0.1704,1.61,0.64,1.38,1.39,60,30,10,60,30,10
53,42,42053,42_53,54,36.21,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
53,43,43053,43_53,77,36.43,1.3,0.197,0.326,0.472,0.2873,0.96,0.43,1.23,1.22,35,35,30,35,35,30
53,44,44053,44_53,148,36.65,1.3,0.148,0.287,0.43,0.2453,0.83,0.43,1.39,1.37,60,30,10,60,30,10
53,45,45053,45_53,108,36.87,1.3,0.197,0.336,0.482,0.2943,0.87,0.43,1.24,1.26,35,35,30,35,35,30
53,46,46053,46_53,53,37.09,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
53,47,47053,47_53,45,37.32,1.3,0.148,0.261,0.404,0.2271,0.65,0.42,1.41,1.39,60,30,10,60,30,10
53,48,48053,48_53,52,37.54,1.3,0.148,0.274,0.417,0.2362,0.63,0.4,1.41,1.41,60,30,10,60,30,10
53,49,49053,49_53,231,37.76,0.5,0.148,0.288,0.431,0.246,0.98,0.37,1.43,1.44,60,30,10,60,30,10
53,50,50053,50_53,419,37.98,0.5,0.148,0.288,0.431,0.246,0.98,0.37,1.43,1.44,60,30,10,60,30,10
53,51,51053,51_53,590,38.2,0.5,0.148,0.334,0.477,0.2782,0.65,0.43,1.39,1.38,60,30,10,60,30,10
53,52,52053,52_53,512,38.42,0.5,0.148,0.334,0.477,0.2782,0.65,0.43,1.39,1.38,60,30,10,60,30,10
53,53,53053,53_53,353,38.64,0.5,0.148,0.33,0.473,0.2754,0.7,0.4,1.4,1.38,60,30,10,60,30,10
53,54,54053,54_53,268,38.86,0.5,0.148,0.308,0.451,0.26,0.65,0.4,1.41,1.41,60,30,10,60,30,10
53,55,55053,55_53,296,39.09,0.5,0.116,0.26,0.465,0.2168,0.7,0.31,1.6,1.44,65,10,25,60,30,10
53,56,56053,56_53,381,39.31,0.5,0.148,0.294,0.437,0.2502,1.39,0.6,1.41,1.42,60,30,10,60,30,10
53,57,57053,57_53,347,39.53,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
53,58,58053,58_53,287,39.75,1.3,0.095,0.2,0.446,0.1685,0.7,0.3,1.6,1.51,65,10,25,65,10,25
53,59,59053,59_53,260,39.97,1.3,0.136,0.241,0.408,0.2095,0.65,0.4,1.57,1.42,65,10,25,60,30,10
53,60,60053,60_53,363,40.19,0.7,0.148,0.252,0.395,0.2208,1.39,0.5,1.41,1.42,60,30,10,60,30,10
53,61,61053,61_53,832,40.41,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
53,62,62053,62_53,709,40.63,0.5,0.095,0.239,0.485,0.1958,1.39,0.6,1.55,1.5,65,10,25,65,10,25
53,63,63053,63_53,667,40.85,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
53,64,64053,64_53,416,41.07,0.5,0.148,0.294,0.437,0.2502,1.39,0.6,1.43,1.42,60,30,10,60,30,10
53,65,65053,65_53,377,41.29,0.5,0.148,0.294,0.437,0.2502,1.39,0.6,1.41,1.42,60,30,10,60,30,10
53,66,66053,66_53,591,41.51,0.5,0.148,0.294,0.437,0.2502,2.4,1.07,1.41,1.39,60,30,10,60,30,10
53,67,67053,67_53,801,41.73,0.7,0.148,0.291,0.434,0.2481,2.4,1.07,1.4,1.39,60,30,10,60,30,10
53,68,68053,68_53,744,41.95,0.7,0.148,0.264,0.407,0.2292,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,69,69053,69_53,870,42.17,0.5,0.148,0.31,0.453,0.2614,2.4,1.07,1.39,1.39,60,30,10,60,30,10
53,70,70053,70_53,515,42.38,0.5,0.148,0.31,0.453,0.2614,2.4,1.07,1.39,1.39,60,30,10,60,30,10
53,71,71053,71_53,566,42.6,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,72,72053,72_53,463,42.82,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,73,73053,73_53,449,43.04,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,74,74053,74_53,416,43.26,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,75,75053,75_53,436,43.48,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
53,76,76053,76_53,91,43.7,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
54,42,42054,42_54,26,36.25,1.3,0.148,0.277,0.42,0.2383,0.65,0.43,1.39,1.38,60,30,10,60,30,10
54,43,43054,43_54,134,36.47,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.24,1.24,35,35,30,35,35,30
54,44,44054,44_54,227,36.7,1.3,0.197,0.335,0.481,0.2936,0.87,0.39,1.24,1.26,35,35,30,35,35,30
54,45,45054,45_54,196,36.92,1.3,0.148,0.287,0.43,0.2453,0.87,0.47,1.39,1.26,60,30,10,60,30,10
54,46,46054,46_54,110,37.14,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
54,47,47054,47_54,70,37.36,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
54,48,48054,48_54,87,37.58,1.3,0.136,0.241,0.408,0.2095,0.63,0.4,1.57,1.41,65,10,25,60,30,10
54,49,49054,49_54,272,37.81,0.7,0.148,0.248,0.391,0.218,0.98,0.4,1.4,1.38,60,30,10,60,30,10
54,50,50054,50_54,495,38.03,0.7,0.148,0.248,0.391,0.218,0.98,0.4,1.4,1.38,60,30,10,60,30,10
54,51,51054,51_54,573,38.25,0.5,0.148,0.33,0.473,0.2754,0.87,0.43,1.39,1.38,60,30,10,60,30,10
54,52,52054,52_54,544,38.47,0.5,0.148,0.288,0.431,0.246,0.98,0.4,1.4,1.38,60,30,10,60,30,10
54,53,53054,53_54,476,38.69,0.5,0.148,0.288,0.431,0.246,0.98,0.4,1.43,1.43,60,30,10,60,30,10
54,54,54054,54_54,286,38.91,1.3,0.148,0.26,0.403,0.2264,0.6,0.4,1.41,1.41,60,30,10,60,30,10
54,55,55054,55_54,267,39.13,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
54,56,56054,56_54,447,39.35,0.5,0.148,0.294,0.437,0.2502,1.39,0.5,1.41,1.42,60,30,10,60,30,10
54,57,57054,57_54,405,39.58,0.7,0.148,0.252,0.395,0.2208,1.45,0.5,1.41,1.42,60,30,10,60,30,10
54,58,58054,58_54,330,39.8,0.5,0.148,0.294,0.437,0.2502,1.45,0.6,1.41,1.42,60,30,10,60,30,10
54,59,59054,59_54,269,40.02,1.3,0.148,0.193,0.336,0.1795,0.7,0.4,1.41,1.41,60,30,10,60,30,10
54,60,60054,60_54,418,40.24,0.7,0.148,0.252,0.395,0.2208,1.4,0.56,1.41,1.42,60,30,10,60,30,10
54,61,61054,61_54,806,40.46,1.5,0.148,0.18,0.323,0.1704,1.61,0.64,1.38,1.39,60,30,10,60,30,10
54,62,62054,62_54,740,40.68,0.7,0.148,0.332,0.475,0.2768,0.7,0.4,1.4,1.38,60,30,10,60,30,10
54,63,63054,63_54,732,40.9,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.58,1.51,65,10,25,65,10,25
54,64,64054,64_54,733,41.12,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
54,65,65054,65_54,713,41.34,0.5,0.148,0.294,0.437,0.2502,1,0.4,1.41,1.42,60,30,10,60,30,10
54,66,66054,66_54,615,41.56,0.5,0.148,0.294,0.437,0.2502,2.4,1.07,1.41,1.33,60,30,10,60,30,10
54,67,67054,67_54,747,41.78,0.7,0.148,0.311,0.454,0.2621,2.72,1.07,1.39,1.39,60,30,10,60,30,10
54,68,68054,68_54,916,42,0.7,0.148,0.311,0.454,0.2621,2.72,1.07,1.39,1.39,60,30,10,60,30,10
54,69,69054,69_54,1259,42.22,1.3,0.148,0.3,0.443,0.2544,4.6,0.81,0.84,1.67,60,30,10,60,30,10
54,70,70054,70_54,545,42.44,0.5,0.148,0.31,0.453,0.2614,2.4,1.07,1.39,1.39,60,30,10,60,30,10
54,71,71054,71_54,882,42.65,1.5,0.148,0.202,0.345,0.1858,1.61,0.64,1.38,1.39,60,30,10,60,30,10
54,72,72054,72_54,599,42.87,0.5,0.148,0.31,0.453,0.2614,1.61,0.64,1.39,1.39,60,30,10,60,30,10
54,73,73054,73_54,589,43.09,1.5,0.148,0.202,0.345,0.1858,1.61,0.64,1.38,1.39,60,30,10,60,30,10
54,74,74054,74_54,331,43.31,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
54,75,75054,75_54,85,43.53,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
54,76,76054,76_54,35,43.75,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
54,113,113054,113_54,75,51.77,0.7,0.4,0.609,0.669,0.5463,4.6,1.26,0.84,1.2,40,20,40,40,20,40
54,114,114054,114_54,3,51.98,1.3,0.148,0.292,0.435,0.2488,4.6,0.81,0.84,1.42,60,30,10,60,30,10
54,115,115054,115_54,43,52.2,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
55,42,42055,42_55,31,36.3,1.3,0.197,0.326,0.472,0.2873,1.04,0.58,1.22,1.21,35,35,30,35,35,30
55,43,43055,43_55,195,36.52,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
55,44,44055,44_55,710,36.74,1.3,0.197,0.335,0.481,0.2936,0.87,0.39,1.24,1.26,35,35,30,35,35,30
55,45,45055,45_55,523,36.96,1.3,0.197,0.336,0.482,0.2943,0.87,0.43,1.26,1.26,35,35,30,35,35,30
55,46,46055,46_55,197,37.19,1.3,0.148,0.276,0.419,0.2376,0.75,0.42,1.41,1.38,60,30,10,60,30,10
55,47,47055,47_55,130,37.41,1.3,0.159,0.289,0.432,0.25,1.04,0.43,1.39,1.36,35,35,30,60,30,10
55,48,48055,48_55,128,37.63,1.3,0.148,0.261,0.404,0.2271,0.63,0.4,1.41,1.41,60,30,10,60,30,10
55,49,49055,49_55,248,37.85,0.5,0.148,0.288,0.431,0.246,1,0.4,1.4,1.39,60,30,10,60,30,10
55,50,50055,50_55,402,38.07,1.3,0.148,0.266,0.409,0.2306,0.83,0.4,1.4,1.33,60,30,10,60,30,10
55,51,51055,51_55,569,38.3,1.3,0.148,0.253,0.396,0.2215,0.65,0.4,1.43,1.42,60,30,10,60,30,10
55,52,52055,52_55,555,38.52,0.7,0.125,0.238,0.425,0.2041,0.98,0.4,1.58,1.44,65,10,25,60,30,10
55,53,53055,53_55,428,38.74,0.7,0.095,0.179,0.425,0.1538,0.7,0.31,1.58,1.51,65,10,25,65,10,25
55,54,54055,54_55,315,38.96,1.3,0.148,0.253,0.396,0.2215,0.65,0.4,1.41,1.41,60,30,10,60,30,10
55,55,55055,55_55,301,39.18,1.3,0.148,0.254,0.397,0.2222,0.63,0.4,1.41,1.42,60,30,10,60,30,10
55,56,56055,56_55,492,39.4,0.5,0.148,0.294,0.437,0.2502,1.39,0.56,1.41,1.42,60,30,10,60,30,10
55,57,57055,57_55,492,39.62,0.5,0.148,0.294,0.437,0.2502,1.39,0.6,1.41,1.42,60,30,10,60,30,10
55,58,58055,58_55,271,39.84,1.3,0.148,0.29,0.433,0.2474,0.6,0.38,1.41,1.41,60,30,10,60,30,10
55,59,59055,59_55,377,40.06,1.5,0.095,0.155,0.401,0.137,1.4,0.56,1.59,1.43,65,10,25,65,10,25
55,60,60055,60_55,396,40.28,1.3,0.148,0.226,0.369,0.2026,0.86,0.43,1.4,1.4,60,30,10,60,30,10
55,61,61055,61_55,674,40.51,1.5,0.095,0.155,0.401,0.137,1.4,0.56,1.59,1.43,65,10,25,65,10,25
55,62,62055,62_55,816,40.73,1.3,0.148,0.247,0.39,0.2173,0.83,0.4,1.4,1.33,60,30,10,60,30,10
55,63,63055,63_55,756,40.95,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
55,64,64055,64_55,735,41.17,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
55,65,65055,65_55,713,41.39,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.58,1.51,65,10,25,65,10,25
55,66,66055,66_55,765,41.61,0.5,0.148,0.296,0.439,0.2516,1.39,0.6,1.41,1.39,60,30,10,60,30,10
55,67,67055,67_55,807,41.83,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
55,68,68055,68_55,905,42.05,0.5,0.148,0.294,0.437,0.2502,2.4,2.16,1.43,1.05,60,30,10,60,30,10
55,69,69055,69_55,1192,42.27,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
55,70,70055,70_55,542,42.49,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
55,71,71055,71_55,658,42.7,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
55,72,72055,72_55,918,42.92,1.5,0.148,0.181,0.324,0.1711,1.61,0.64,1.38,1.39,60,30,10,60,30,10
55,73,73055,73_55,568,43.14,1.3,0.148,0.3,0.443,0.2544,2.4,0.81,1.38,1.39,60,30,10,60,30,10
55,74,74055,74_55,388,43.36,1.5,0.148,0.203,0.346,0.1865,1.61,0.64,1.38,1.39,60,30,10,60,30,10
55,75,75055,75_55,53,43.58,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
55,111,111055,111_55,50,51.4,0.7,0.148,0.357,0.5,0.2943,4.6,0.81,0.84,1.67,60,30,10,60,30,10
55,112,112055,112_55,61,51.61,0.7,0.148,0.357,0.5,0.2943,4.6,0.81,0.84,1.67,60,30,10,60,30,10
55,113,113055,113_55,60,51.83,0.7,0.148,0.357,0.5,0.2943,4.6,1.26,0.84,1.2,60,30,10,60,30,10
55,114,114055,114_55,72,52.04,1.3,0.148,0.292,0.435,0.2488,4.6,0.81,0.84,1.38,60,30,10,60,30,10
55,115,115055,115_55,85,52.26,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
56,43,43056,43_56,191,36.56,1.3,0.148,0.247,0.39,0.2173,1.2,0.58,1.38,1.26,60,30,10,60,30,10
56,44,44056,44_56,424,36.79,1.3,0.197,0.335,0.481,0.2936,0.87,0.39,1.24,1.26,35,35,30,35,35,30
56,45,45056,45_56,525,37.01,1.3,0.148,0.286,0.429,0.2446,0.87,0.43,1.38,1.26,60,30,10,60,30,10
56,46,46056,46_56,256,37.23,1.3,0.148,0.286,0.429,0.2446,0.75,0.42,1.41,1.37,60,30,10,60,30,10
56,47,47056,47_56,170,37.45,1.3,0.148,0.276,0.419,0.2376,0.65,0.43,1.41,1.38,60,30,10,60,30,10
56,48,48056,48_56,167,37.68,1.3,0.148,0.261,0.404,0.2271,0.63,0.4,1.41,1.41,60,30,10,60,30,10
56,49,49056,49_56,156,37.9,0.5,0.148,0.334,0.477,0.2782,0.65,0.43,1.39,1.38,60,30,10,60,30,10
56,50,50056,50_56,482,38.12,0.7,0.148,0.248,0.391,0.218,0.98,0.4,1.43,1.44,60,30,10,60,30,10
56,51,51056,51_56,572,38.34,1.3,0.136,0.241,0.408,0.2095,0.98,0.4,1.57,1.44,65,10,25,60,30,10
56,52,52056,52_56,507,38.56,0.5,0.116,0.256,0.461,0.214,0.7,0.37,1.58,1.44,65,10,25,60,30,10
56,53,53056,53_56,498,38.78,1.3,0.148,0.159,0.302,0.1557,0.83,0.4,1.4,1.33,60,30,10,60,30,10
56,54,54056,54_56,348,39.01,1.3,0.148,0.202,0.345,0.1858,1,0.4,1.43,1.44,60,30,10,60,30,10
56,55,55056,55_56,333,39.23,1.3,0.136,0.241,0.408,0.2095,0.63,0.4,1.6,1.44,65,10,25,60,30,10
56,56,56056,56_56,572,39.45,1.5,0.095,0.155,0.401,0.137,1.4,0.56,1.59,1.43,65,10,25,65,10,25
56,57,57056,57_56,466,39.67,1.3,0.136,0.21,0.377,0.1878,1.4,0.42,1.57,1.42,65,10,25,60,30,10
56,58,58056,58_56,274,39.89,1.3,0.136,0.247,0.414,0.2137,0.4,0.27,1.51,1.39,65,10,25,60,30,10
56,59,59056,59_56,397,40.11,1.3,0.148,0.255,0.398,0.2229,0.86,0.38,1.41,1.41,60,30,10,60,30,10
56,60,60056,60_56,958,40.33,1.5,0.148,0.215,0.358,0.1949,1.4,0.56,1.4,1.4,60,30,10,60,30,10
56,61,61056,61_56,876,40.55,0.7,0.148,0.252,0.395,0.2208,1.61,0.64,1.41,1.39,60,30,10,60,30,10
56,62,62056,62_56,857,40.77,1.3,0.148,0.266,0.409,0.2306,0.83,0.4,1.4,1.33,60,30,10,60,30,10
56,63,63056,63_56,796,40.99,1.3,0.148,0.263,0.406,0.2285,0.83,0.4,1.41,1.39,60,30,10,60,30,10
56,64,64056,64_56,798,41.21,0.7,0.095,0.179,0.425,0.1538,0.7,0.31,1.58,1.51,65,10,25,65,10,25
56,65,65056,65_56,759,41.43,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
56,66,66056,66_56,760,41.65,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
56,67,67056,67_56,798,41.87,0.5,0.148,0.31,0.453,0.2614,1.39,0.6,1.4,1.39,60,30,10,60,30,10
56,68,68056,68_56,802,42.09,1.3,0.148,0.266,0.409,0.2306,0.83,0.4,1.4,1.38,60,30,10,60,30,10
56,69,69056,69_56,979,42.31,0.7,0.148,0.367,0.51,0.3013,1,0.43,1.4,1.38,60,30,10,60,30,10
56,70,70056,70_56,931,42.53,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
56,71,71056,71_56,908,42.75,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
56,72,72056,72_56,1124,42.97,1.5,0.148,0.181,0.324,0.1711,1.61,0.64,1.38,1.39,60,30,10,60,30,10
56,73,73056,73_56,563,43.19,1.5,0.148,0.202,0.345,0.1858,1.61,0.64,1.38,1.39,60,30,10,60,30,10
56,74,74056,74_56,304,43.41,1.3,0.148,0.211,0.354,0.1921,2.72,0.81,1.38,1.39,60,30,10,60,30,10
56,75,75056,75_56,51,43.63,0.5,0.148,0.31,0.453,0.2614,2.72,1.07,1.39,1.39,60,30,10,60,30,10
56,111,111056,111_56,16,51.46,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
56,112,112056,112_56,76,51.68,0.7,0.148,0.357,0.5,0.2943,4.6,0.81,0.84,1.67,60,30,10,60,30,10
56,113,113056,113_56,103,51.89,0.7,0.148,0.357,0.5,0.2943,4.6,0.81,0.84,1.42,60,30,10,60,30,10
56,114,114056,114_56,48,52.11,1.3,0.148,0.276,0.419,0.2376,1.45,0.5,1.4,1.42,60,30,10,60,30,10
56,115,115056,115_56,53,52.32,1.3,0.148,0.284,0.427,0.2432,1.16,0.4,1.4,1.38,60,30,10,60,30,10
56,116,116056,116_56,1,52.54,1.3,0.148,0.286,0.429,0.2446,1.16,0.4,1.4,1.38,60,30,10,60,30,10
57,43,43057,43_57,69,36.61,1.3,0.148,0.286,0.429,0.2446,0.83,0.43,1.39,1.38,60,30,10,60,30,10
57,44,44057,44_57,389,36.83,1.3,0.197,0.335,0.481,0.2936,0.87,0.4,1.24,1.26,35,35,30,35,35,30
57,45,45057,45_57,437,37.05,0.5,0.148,0.334,0.477,0.2782,0.65,0.43,1.39,1.38,60,30,10,60,30,10
57,46,46057,46_57,403,37.27,0.5,0.148,0.334,0.477,0.2782,0.65,0.43,1.39,1.38,60,30,10,60,30,10
57,47,47057,47_57,190,37.5,1.3,0.197,0.326,0.472,0.2873,0.87,0.43,1.26,1.26,35,35,30,35,35,30
57,48,48057,48_57,214,37.72,1.3,0.136,0.249,0.416,0.2151,0.65,0.42,1.41,1.39,65,10,25,60,30,10
57,49,49057,49_57,154,37.94,0.7,0.148,0.275,0.418,0.2369,0.65,0.43,1.41,1.39,60,30,10,60,30,10
57,50,50057,50_57,511,38.16,0.5,0.148,0.288,0.431,0.246,0.98,0.4,1.43,1.44,60,30,10,60,30,10
57,51,51057,51_57,608,38.39,0.5,0.095,0.213,0.459,0.1776,0.7,0.31,1.6,1.58,65,10,25,65,10,25
57,52,52057,52_57,515,38.61,0.5,0.148,0.288,0.431,0.246,0.98,0.37,1.43,1.44,60,30,10,60,30,10
57,53,53057,53_57,528,38.83,0.7,0.148,0.248,0.391,0.218,1,0.4,1.41,1.42,60,30,10,60,30,10
57,54,54057,54_57,395,39.05,1.3,0.148,0.202,0.345,0.1858,0.83,0.37,1.43,1.44,60,30,10,60,30,10
57,55,55057,55_57,393,39.27,1.3,0.136,0.241,0.408,0.2095,1.39,0.42,1.6,1.44,65,10,25,60,30,10
57,56,56057,56_57,568,39.49,1.3,0.136,0.21,0.376,0.1878,1.4,0.56,1.59,1.43,65,10,25,60,30,10
57,57,57057,57_57,463,39.71,0.7,0.125,0.225,0.412,0.195,0.83,0.37,1.57,1.44,65,10,25,60,30,10
57,58,58057,58_57,335,39.94,1.3,0.136,0.236,0.403,0.206,0.55,0.28,1.6,1.44,65,10,25,60,30,10
57,59,59057,59_57,302,40.16,1.3,0.136,0.236,0.403,0.206,0.65,0.31,1.59,1.42,65,10,25,60,30,10
57,60,60057,60_57,1010,40.38,1.3,0.148,0.29,0.433,0.2474,0.86,0.38,1.4,1.4,60,30,10,60,30,10
57,61,61057,61_57,939,40.6,1.3,0.136,0.247,0.414,0.2137,0.7,0.4,1.51,1.39,65,10,25,60,30,10
57,62,62057,62_57,855,40.82,1.3,0.148,0.263,0.406,0.2285,0.83,0.4,1.4,1.38,60,30,10,60,30,10
57,63,63057,63_57,816,41.04,1.3,0.197,0.335,0.481,0.2936,0.87,0.39,1.24,1.26,35,35,30,35,35,30
